Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"499",15,4,2,2,2,6,18,50,71,61,50,66,77,79,89,96,91,137,129,124,83,69,64,30
"2023",12,4,5,4,0,1,7,19,20,26,30,16,22,31,37,35,33,32,42,48,20,23,18,13
"513",13,14,10,3,2,8,42,66,120,80,91,83,113,122,128,139,125,135,140,133,89,61,39,33
"379",19,5,3,2,4,5,30,46,60,61,41,47,67,76,62,73,74,101,112,87,74,46,40,45
"327",35,15,7,8,7,5,48,109,169,157,127,182,230,245,269,263,299,460,389,316,265,182,126,53
"119",0,2,0,0,0,0,3,14,3,4,6,3,1,5,3,9,3,11,8,6,2,1,2,0
"385",3,1,2,1,0,1,7,10,5,8,13,22,17,27,23,22,24,18,33,42,22,18,8,10
"120",8,2,1,0,0,0,1,15,46,43,17,24,23,31,28,18,31,17,43,30,25,16,11,3
"520",15,5,4,4,4,4,11,25,45,40,47,89,126,151,164,199,226,310,128,65,58,45,21,20
"546",16,6,6,3,3,3,16,30,122,98,55,77,97,99,95,70,117,159,148,119,62,38,39,17
"153",4,1,0,0,0,0,0,10,17,18,18,25,39,51,27,30,40,49,75,17,12,7,5,9
"195",18,6,4,3,6,7,13,36,56,67,82,105,158,157,169,186,196,298,235,89,94,39,24,24
"407",7,1,0,0,1,6,5,8,32,20,17,35,29,44,41,41,28,40,49,34,25,16,14,11
"343",10,4,0,3,0,1,2,2,14,11,13,21,33,42,29,68,39,26,28,31,35,15,24,20
"137",10,1,2,0,1,0,2,4,13,19,9,19,36,39,31,26,34,41,31,28,17,18,11,9
"331",6,4,4,3,3,3,2,15,65,59,21,29,29,32,37,39,29,36,25,33,31,20,14,11
"2010",3,2,0,1,1,0,1,10,22,16,28,17,32,28,30,24,34,39,31,33,19,14,6,8
"255",5,4,3,0,0,0,1,10,11,19,11,12,23,24,36,29,25,41,36,29,24,10,14,9
"538",7,6,4,8,1,2,3,16,53,41,49,59,74,108,96,100,163,280,124,53,46,23,25,14
"526",19,7,5,4,3,1,7,30,51,72,56,68,80,101,109,102,107,127,93,83,42,38,42,26
"352",23,9,5,5,0,3,18,29,76,87,101,162,195,231,279,276,278,368,278,201,122,74,56,31
"411",7,5,0,0,1,2,11,20,33,22,19,48,55,35,69,58,44,52,30,56,42,32,20,5
"2021",4,3,3,2,1,1,5,16,39,24,26,23,25,32,34,31,23,40,48,40,27,22,7,2
"372",10,1,4,8,2,0,5,3,11,15,7,17,12,15,16,26,12,10,14,9,9,14,8,4
"232",11,3,3,1,0,0,0,10,32,26,26,55,66,50,88,87,69,82,82,76,65,11,29,17
"421",4,5,0,0,0,5,11,14,25,7,12,18,8,17,16,12,12,14,20,10,11,0,5,8
"351",16,9,1,4,0,4,3,9,29,37,21,57,93,142,116,134,168,281,205,112,109,51,41,30
"373",4,10,3,3,0,0,4,26,33,23,28,32,42,42,37,30,19,40,26,28,25,9,21,14
"340",3,0,2,1,0,4,7,22,45,37,15,28,20,52,28,44,44,47,36,32,32,15,7,12
"267",8,10,6,4,6,1,20,45,81,68,54,83,106,65,120,117,115,123,123,101,65,40,40,13
"415",24,21,10,8,3,9,24,24,98,69,72,82,116,124,109,133,144,219,232,153,132,68,70,28
"360",13,9,4,1,1,7,22,30,60,60,62,78,89,87,84,104,107,199,173,117,77,49,27,29
"341",0,1,0,1,0,0,20,24,16,18,34,31,47,42,59,50,40,59,35,39,48,42,8,3
"2002",27,23,16,5,0,5,2,21,36,27,52,42,67,74,113,119,125,146,123,96,69,61,57,46
"434",30,13,17,15,6,9,7,31,61,89,69,70,78,124,115,143,115,147,161,144,99,78,78,55
"322",18,11,3,1,2,2,9,32,65,61,33,69,74,79,68,109,104,124,97,94,70,33,16,22
"496",22,9,8,2,3,2,20,30,71,75,70,104,150,165,141,157,162,238,167,133,85,60,43,24
"436",4,1,0,2,0,1,8,10,15,15,11,14,19,21,13,25,17,10,18,25,25,16,12,6
"390",6,5,0,3,1,0,7,5,13,20,26,16,44,48,27,22,38,42,46,24,20,9,7,10
"284",25,10,4,1,6,3,10,31,70,69,57,61,66,98,68,90,95,87,105,107,60,50,40,39
"279",6,0,4,0,0,3,2,9,18,15,12,19,22,30,43,21,37,37,28,32,16,12,8,9
"289",2,2,0,1,0,0,4,3,43,12,10,11,27,14,8,13,14,6,12,10,13,3,6,5
"144",5,2,0,0,1,0,4,4,7,11,17,12,24,33,43,28,36,34,21,31,17,13,6,2
"245",3,0,0,0,0,1,0,4,13,25,16,17,18,11,20,7,14,18,24,8,11,12,7,1
"2005",4,3,2,3,0,1,7,4,8,21,7,13,19,12,27,16,44,21,24,16,16,6,8,8
"2001",3,0,0,0,0,0,0,0,1,2,0,4,9,9,12,17,19,10,19,13,10,5,5,12
"440",12,5,3,3,1,2,11,13,34,49,39,51,100,98,105,99,126,214,116,69,51,48,24,19
"524",3,4,3,0,1,2,5,24,39,51,29,44,56,55,49,53,70,88,88,74,39,30,19,19
"339",14,1,0,1,0,0,2,11,20,30,13,14,14,17,24,20,21,16,22,13,13,8,5,3
"484",10,6,13,4,1,3,3,13,27,60,61,73,102,142,93,104,128,275,183,71,56,21,23,17
"263",10,9,7,7,1,2,14,16,28,33,37,48,51,63,80,68,52,80,82,70,60,52,37,12
"3014",11,8,3,3,2,3,7,10,8,8,3,9,7,8,10,10,12,8,18,18,14,7,13,9
"467",29,15,5,0,1,1,19,49,113,70,54,81,84,106,94,81,95,102,115,108,99,73,74,49
"443",8,8,5,1,0,0,1,3,8,7,4,5,22,22,14,32,20,30,19,11,14,3,9,15
"318",7,4,7,4,1,20,73,155,278,296,82,76,94,125,123,116,184,311,210,133,45,22,34,11
"228",0,1,0,0,0,0,0,7,11,7,5,11,16,21,19,16,22,100,24,15,7,6,4,3
"431",1,0,1,0,1,0,2,2,8,10,11,6,4,8,13,7,9,23,9,8,10,3,8,3
"218",5,2,0,0,0,0,1,6,4,9,15,22,22,21,12,18,12,12,24,28,12,4,14,5
"302",6,2,0,1,0,10,5,16,27,32,24,30,31,32,29,42,26,28,32,27,22,12,12,5
"400",4,4,1,2,0,0,4,6,39,31,35,37,37,54,50,27,33,26,28,30,20,20,6,9
"248",10,1,0,0,0,0,4,26,20,17,11,33,39,41,31,46,46,93,78,55,37,23,20,8
"387",56,48,28,18,9,6,27,45,99,149,142,168,283,258,262,317,325,306,371,319,216,139,127,78
"3000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"160",0,1,2,0,2,1,4,11,13,7,12,11,19,17,16,17,10,26,41,15,22,3,12,4
"409",1,1,0,0,0,0,2,0,6,1,7,4,5,3,1,1,5,5,0,2,2,5,4,0
