Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"153",20,10,2,0,17,23,73,167,478,450,210,178,238,280,251,204,223,323,235,134,101,54,30,35
"310",12,5,15,7,5,2,17,37,41,58,57,86,104,105,126,109,131,200,266,207,153,89,58,39
"2022",10,11,6,2,3,2,43,85,80,70,72,89,88,107,95,134,150,312,254,145,97,71,51,28
"339",6,1,1,0,0,3,2,7,19,13,11,12,15,23,35,23,28,48,91,118,96,55,28,14
"229",55,19,7,2,3,35,92,150,267,356,260,238,283,263,268,321,296,377,419,356,243,171,86,80
"79",25,9,8,3,18,5,45,82,199,286,173,105,104,179,148,147,188,177,187,137,97,76,42,43
"459",21,5,4,0,2,52,155,210,352,418,241,246,264,329,351,407,417,580,609,466,353,194,103,71
"469",30,10,6,3,0,7,34,111,228,183,85,82,126,106,99,95,79,86,91,73,54,34,31,30
"464",17,5,1,3,3,2,15,128,180,206,93,82,85,93,79,93,130,149,131,90,83,53,40,32
"257",25,21,8,6,3,4,27,74,179,378,206,184,131,155,164,152,141,199,185,152,91,63,70,39
"436",27,21,9,4,3,4,5,7,6,15,25,24,33,33,34,38,35,44,64,84,66,72,40,49
"3002",71,28,25,7,2,3,54,166,455,286,200,251,310,328,338,358,406,621,569,478,437,287,212,143
"416",17,7,7,1,0,0,22,17,19,14,33,32,35,49,40,39,51,81,119,118,91,82,42,35
"472",31,21,3,7,8,23,92,174,494,454,222,216,259,230,218,249,266,335,302,206,148,113,84,65
"328",50,16,11,6,5,6,40,125,225,155,132,120,165,192,165,206,171,255,271,230,173,129,84,56
"538",6,2,5,9,2,15,110,246,325,227,140,165,142,171,184,192,180,154,133,91,49,14,15,8
"467",21,11,7,2,2,1,5,15,36,49,45,78,68,63,104,114,130,208,163,152,101,73,40,44
"386",13,3,3,4,1,2,23,81,242,279,124,109,132,159,185,124,153,129,138,108,99,58,54,16
"359",2,4,14,0,5,28,241,586,483,271,125,80,113,117,121,129,173,183,101,57,27,18,12,6
"143",9,8,1,0,0,0,8,11,73,50,40,45,46,51,43,51,47,53,135,140,80,60,54,25
"481",15,7,4,2,1,2,9,1,9,15,40,57,68,61,86,78,79,85,140,156,100,49,49,35
"318",12,4,1,2,4,31,168,255,442,412,160,144,145,180,181,222,454,758,431,233,96,49,55,27
"418",9,3,1,3,2,1,2,5,32,91,47,33,19,54,37,38,50,61,50,58,40,34,22,21
"438",72,38,19,9,1,13,18,25,48,86,106,120,144,198,188,229,210,340,403,333,284,178,156,113
"248",7,0,2,0,1,3,7,35,118,143,67,30,41,41,55,60,52,62,65,73,35,19,15,8
"285",67,46,22,14,6,11,92,278,432,424,359,396,389,439,471,469,499,537,606,461,395,259,190,108
"2023",6,7,2,1,3,2,31,87,288,258,74,82,77,85,70,78,87,91,65,76,51,36,16,14
"276",18,20,7,4,0,2,15,78,168,150,94,84,128,102,108,112,131,151,187,145,105,61,55,32
"530",27,26,11,6,2,8,55,72,163,195,121,158,195,223,262,278,284,521,565,240,189,99,48,32
"264",40,15,10,5,4,3,26,117,251,168,64,83,91,122,112,83,151,211,191,128,121,121,79,69
"270",16,10,4,2,1,1,0,6,31,17,25,36,39,43,44,47,79,147,169,117,75,61,29,16
"351",14,15,3,5,15,41,44,149,386,95,55,70,118,139,167,180,165,198,150,111,86,55,36,33
"392",14,9,18,5,0,4,11,27,98,88,36,64,71,86,76,85,98,88,118,103,76,43,38,16
"513",37,14,16,9,2,16,37,107,93,74,51,62,63,80,70,108,122,134,188,132,118,70,65,49
"365",21,17,4,3,3,2,8,5,21,19,20,26,29,42,25,42,39,45,102,86,83,72,47,42
"409",11,4,6,4,0,0,0,6,4,11,19,15,16,16,26,27,27,42,48,49,37,22,17,16
"373",21,5,6,6,1,1,1,5,13,33,23,32,40,24,35,32,55,80,56,57,81,31,22,19
"2008",50,22,4,3,2,2,20,58,163,199,132,132,123,138,169,225,210,298,299,275,212,172,85,56
"420",9,11,2,3,3,1,1,30,14,17,15,33,52,36,29,53,41,46,68,70,61,35,37,18
"83",24,14,9,0,1,3,7,27,57,21,68,67,82,78,95,91,99,148,218,160,129,86,60,40
"314",9,3,3,1,0,0,10,24,113,86,42,42,66,45,51,60,62,65,71,80,53,34,18,6
"431",4,2,2,1,2,0,0,1,12,44,11,14,8,6,6,10,18,14,21,15,19,18,3,5
"484",7,5,2,2,1,17,98,283,465,314,172,166,193,159,161,137,148,162,130,76,47,27,17,13
"232",8,3,0,6,0,2,6,5,30,46,41,55,71,78,82,78,78,91,66,72,25,42,21,16
"313",17,7,4,3,0,1,4,18,19,47,57,55,32,54,54,51,36,68,108,93,52,52,34,18
"354",21,5,5,4,2,2,1,3,8,20,28,26,26,30,17,31,42,95,81,75,54,38,33,20
"275",8,8,2,0,0,1,1,2,10,13,9,17,19,24,25,24,40,38,70,66,55,40,27,19
"245",10,8,0,2,1,0,3,11,16,8,15,13,27,24,23,22,31,35,33,40,41,20,18,13
"397",15,4,4,0,4,1,2,5,11,9,14,28,24,21,28,27,37,43,62,69,46,46,27,20
"2001",0,0,0,0,0,1,4,3,29,30,8,4,7,8,13,4,7,8,11,5,2,1,1,0
"119",2,3,0,0,0,0,0,0,5,1,3,8,12,9,14,20,9,15,29,4,5,11,6,0
"477",2,2,1,1,0,1,4,3,13,13,15,15,18,13,24,64,110,112,53,133,96,31,20,12
"2005",0,0,0,0,0,0,5,45,10,12,9,2,8,3,9,4,5,2,1,1,3,2,0,2
"383",46,31,12,10,4,8,45,73,73,98,109,172,189,206,244,265,247,332,395,297,274,179,118,86
"442",23,15,8,6,4,4,25,79,208,200,159,143,174,158,184,161,158,220,211,151,114,69,49,34
"407",2,4,2,0,0,0,1,2,4,4,1,7,3,6,11,14,7,11,19,9,10,10,6,4
"471",12,19,7,3,0,0,0,9,12,13,14,28,39,28,41,51,48,68,84,76,63,50,29,22
"282",10,11,3,0,0,0,0,4,3,18,16,10,18,25,21,23,34,18,18,23,36,17,28,13
